alert_id,symbol,ts_entry,entry_price,direction,stop_price,target_price,risk,reward,rr_ratio,hold_minutes,logic_type,status
2234,ESM6.CME@RITHMIC,2026-05-05T05:56:57.214Z,7243.6,SHORT,7244.25,7243.2,0.65,0.4,0.62,18,Phase1_Absorption,WIN
2235,NQM6.CME@RITHMIC,2026-05-05T05:57:06.649Z,27854.47,SHORT,27855.5,27853.07,1.03,1.4,1.37,17,Phase1_Absorption,TIMEOUT
2236,NQM6.CME@RITHMIC,2026-05-05T05:57:06.658Z,27854.78,SHORT,27855.5,27854.18,0.72,0.6,0.83,5,Phase1_Absorption,TIMEOUT
2237,NQM6.CME@RITHMIC,2026-05-05T05:58:10.217Z,27850.25,LONG,27849.0,27852.25,1.25,2.0,1.6,8,Phase1_Absorption,WIN
2238,NQM6.CME@RITHMIC,2026-05-05T05:59:09.125Z,27851.5,SHORT,27852.75,27849.5,1.25,2.0,1.6,26,Phase1_Absorption,WIN
2239,ESM6.CME@RITHMIC,2026-05-05T05:59:26.833Z,7243.85,SHORT,7244.5,7243.45,0.65,0.4,0.62,5,Phase1_Absorption,LOSS
2240,NQM6.CME@RITHMIC,2026-05-05T05:59:31.325Z,27853.33,SHORT,27854.5,27851.53,1.17,1.8,1.53,17,Phase1_Absorption,LOSS
2241,NQM6.CME@RITHMIC,2026-05-05T05:59:31.325Z,27854.3,SHORT,27855.25,27853.1,0.95,1.2,1.26,5,Phase1_Absorption,WIN
2242,ESM6.CME@RITHMIC,2026-05-05T06:00:02.764Z,7243.85,SHORT,7244.5,7243.45,0.65,0.4,0.62,14,Phase1_Absorption,LOSS
2243,NQM6.CME@RITHMIC,2026-05-05T06:00:03.392Z,27854.25,SHORT,27855.5,27852.25,1.25,2.0,1.6,29,Phase1_Absorption,TIMEOUT
2244,NQM6.CME@RITHMIC,2026-05-05T06:00:03.433Z,27856.7,SHORT,27857.5,27855.9,0.8,0.8,1.0,21,Phase1_Absorption,TIMEOUT
2245,NQM6.CME@RITHMIC,2026-05-05T06:00:04.196Z,27858.7,SHORT,27859.5,27857.9,0.8,0.8,1.0,26,Phase1_Absorption,LOSS
2246,NQM6.CME@RITHMIC,2026-05-05T06:00:04.557Z,27858.55,SHORT,27859.5,27857.35,0.95,1.2,1.26,7,Phase1_Absorption,TIMEOUT
2247,NQM6.CME@RITHMIC,2026-05-05T06:00:06.588Z,27858.62,SHORT,27859.5,27857.62,0.88,1.0,1.14,15,Phase1_Absorption,WIN
2248,NQM6.CME@RITHMIC,2026-05-05T06:00:53.364Z,27859.88,SHORT,27860.75,27858.88,0.88,1.0,1.14,23,Phase1_Absorption,WIN
2249,NQM6.CME@RITHMIC,2026-05-05T06:00:53.366Z,27860.53,SHORT,27861.25,27859.93,0.72,0.6,0.83,8,Phase1_Absorption,TIMEOUT
2250,NQM6.CME@RITHMIC,2026-05-05T06:00:53.366Z,27860.78,SHORT,27861.5,27860.18,0.72,0.6,0.83,7,Phase1_Absorption,WIN
2251,NQM6.CME@RITHMIC,2026-05-05T06:00:53.367Z,27861.28,SHORT,27862.0,27860.68,0.72,0.6,0.83,26,Phase1_Absorption,TIMEOUT
2252,ESM6.CME@RITHMIC,2026-05-05T06:00:53.376Z,7244.85,SHORT,7245.5,7244.45,0.65,0.4,0.62,17,Phase1_Absorption,TIMEOUT
2253,NQM6.CME@RITHMIC,2026-05-05T06:00:53.377Z,27861.88,SHORT,27862.75,27860.88,0.88,1.0,1.14,7,Phase1_Absorption,WIN
2254,ESM6.CME@RITHMIC,2026-05-05T06:01:01.713Z,7244.65,LONG,7244.0,7245.05,0.65,0.4,0.62,11,Phase1_Absorption,WIN
2255,NQM6.CME@RITHMIC,2026-05-05T06:01:02.099Z,27860.22,LONG,27858.75,27862.82,1.47,2.6,1.76,22,Phase1_Absorption,TIMEOUT
2256,NQM6.CME@RITHMIC,2026-05-05T06:01:03.640Z,27858.15,LONG,27857.5,27858.55,0.65,0.4,0.62,19,Phase1_Absorption,WIN
2257,NQM6.CME@RITHMIC,2026-05-05T06:01:08.020Z,27860.65,LONG,27860.0,27861.05,0.65,0.4,0.62,15,Phase1_Absorption,WIN
2258,ESM6.CME@RITHMIC,2026-05-05T06:01:10.814Z,7245.35,SHORT,7246.0,7244.95,0.65,0.4,0.62,6,Phase1_Absorption,WIN
2259,NQM6.CME@RITHMIC,2026-05-05T06:01:10.846Z,27863.2,SHORT,27864.75,27860.4,1.55,2.8,1.81,24,Phase1_Absorption,TIMEOUT
2260,NQM6.CME@RITHMIC,2026-05-05T06:01:10.994Z,27864.05,LONG,27863.25,27864.85,0.8,0.8,1.0,5,Phase1_Absorption,WIN
2261,NQM6.CME@RITHMIC,2026-05-05T06:01:11.115Z,27863.88,LONG,27863.0,27864.88,0.88,1.0,1.14,7,Phase1_Absorption,WIN
2262,NQM6.CME@RITHMIC,2026-05-05T06:01:12.863Z,27862.85,LONG,27861.75,27864.45,1.1,1.6,1.45,12,Phase1_Absorption,WIN
2263,ESM6.CME@RITHMIC,2026-05-05T06:01:13.388Z,7245.6,SHORT,7246.25,7245.2,0.65,0.4,0.62,7,Phase1_Absorption,WIN
2264,NQM6.CME@RITHMIC,2026-05-05T06:01:14.495Z,27865.53,SHORT,27867.0,27862.93,1.47,2.6,1.76,27,Phase1_Absorption,LOSS
2265,NQM6.CME@RITHMIC,2026-05-05T06:01:14.761Z,27867.2,SHORT,27868.0,27866.4,0.8,0.8,1.0,22,Phase1_Absorption,WIN
2266,NQM6.CME@RITHMIC,2026-05-05T06:01:14.762Z,27867.62,SHORT,27868.5,27866.62,0.88,1.0,1.14,12,Phase1_Absorption,WIN
2267,NQM6.CME@RITHMIC,2026-05-05T06:01:14.763Z,27868.1,SHORT,27868.75,27867.7,0.65,0.4,0.62,18,Phase1_Absorption,TIMEOUT
2268,NQM6.CME@RITHMIC,2026-05-05T06:01:14.763Z,27868.35,SHORT,27869.0,27867.95,0.65,0.4,0.62,10,Phase1_Absorption,WIN
2269,NQM6.CME@RITHMIC,2026-05-05T06:01:15.038Z,27868.25,SHORT,27869.5,27866.25,1.25,2.0,1.6,6,Phase1_Absorption,WIN
2270,NQM6.CME@RITHMIC,2026-05-05T06:01:16.926Z,27870.2,SHORT,27871.0,27869.4,0.8,0.8,1.0,13,Phase1_Absorption,LOSS
2271,NQM6.CME@RITHMIC,2026-05-05T06:01:16.926Z,27870.88,SHORT,27871.75,27869.88,0.88,1.0,1.14,19,Phase1_Absorption,WIN
2272,NQM6.CME@RITHMIC,2026-05-05T06:01:16.926Z,27871.2,SHORT,27872.0,27870.4,0.8,0.8,1.0,24,Phase1_Absorption,WIN
2273,NQM6.CME@RITHMIC,2026-05-05T06:01:16.926Z,27871.78,SHORT,27872.5,27871.18,0.72,0.6,0.83,21,Phase1_Absorption,WIN
2274,NQM6.CME@RITHMIC,2026-05-05T06:01:16.927Z,27872.2,SHORT,27873.0,27871.4,0.8,0.8,1.0,15,Phase1_Absorption,LOSS
2275,NQM6.CME@RITHMIC,2026-05-05T06:01:17.055Z,27871.97,SHORT,27873.0,27870.57,1.03,1.4,1.37,18,Phase1_Absorption,LOSS
2276,NQM6.CME@RITHMIC,2026-05-05T06:01:17.068Z,27872.12,SHORT,27873.0,27871.12,0.88,1.0,1.14,28,Phase1_Absorption,TIMEOUT
2277,ESM6.CME@RITHMIC,2026-05-05T06:01:20.347Z,7246.65,LONG,7246.0,7247.05,0.65,0.4,0.62,25,Phase1_Absorption,TIMEOUT
2278,NQM6.CME@RITHMIC,2026-05-05T06:01:23.213Z,27870.5,SHORT,27871.75,27868.5,1.25,2.0,1.6,8,Phase1_Absorption,WIN
2279,ESM6.CME@RITHMIC,2026-05-05T06:01:23.475Z,7247.1,SHORT,7247.75,7246.7,0.65,0.4,0.62,30,Phase1_Absorption,WIN
2280,NQM6.CME@RITHMIC,2026-05-05T06:01:24.260Z,27872.9,SHORT,27874.0,27871.3,1.1,1.6,1.45,28,Phase1_Absorption,WIN
2281,ESM6.CME@RITHMIC,2026-05-05T06:01:24.455Z,7246.9,LONG,7246.25,7247.3,0.65,0.4,0.62,23,Phase1_Absorption,WIN
2282,ESM6.CME@RITHMIC,2026-05-05T06:01:28.329Z,7246.4,LONG,7245.75,7246.8,0.65,0.4,0.62,26,Phase1_Absorption,WIN
2283,NQM6.CME@RITHMIC,2026-05-05T06:01:30.162Z,27867.53,LONG,27866.5,27868.93,1.03,1.4,1.37,5,Phase1_Absorption,WIN
2284,NQM6.CME@RITHMIC,2026-05-05T06:01:52.048Z,27867.95,LONG,27867.0,27869.15,0.95,1.2,1.26,17,Phase1_Absorption,WIN
2285,NQM6.CME@RITHMIC,2026-05-05T06:01:52.049Z,27867.22,LONG,27866.5,27867.82,0.72,0.6,0.83,23,Phase1_Absorption,WIN
2286,NQM6.CME@RITHMIC,2026-05-05T06:01:52.049Z,27866.8,LONG,27866.0,27867.6,0.8,0.8,1.0,15,Phase1_Absorption,TIMEOUT
2287,NQM6.CME@RITHMIC,2026-05-05T06:01:52.051Z,27866.47,LONG,27865.75,27867.07,0.72,0.6,0.83,7,Phase1_Absorption,WIN
2288,NQM6.CME@RITHMIC,2026-05-05T06:01:52.051Z,27866.15,LONG,27865.5,27866.55,0.65,0.4,0.62,27,Phase1_Absorption,WIN
2289,NQM6.CME@RITHMIC,2026-05-05T06:01:52.055Z,27865.65,LONG,27865.0,27866.05,0.65,0.4,0.62,6,Phase1_Absorption,WIN
2290,NQM6.CME@RITHMIC,2026-05-05T06:01:52.055Z,27865.3,LONG,27864.5,27866.1,0.8,0.8,1.0,6,Phase1_Absorption,WIN
2291,NQM6.CME@RITHMIC,2026-05-05T06:01:52.057Z,27864.8,LONG,27864.0,27865.6,0.8,0.8,1.0,20,Phase1_Absorption,TIMEOUT
2292,NQM6.CME@RITHMIC,2026-05-05T06:01:52.057Z,27864.47,LONG,27863.75,27865.07,0.72,0.6,0.83,6,Phase1_Absorption,TIMEOUT
2293,NQM6.CME@RITHMIC,2026-05-05T06:01:52.057Z,27863.97,LONG,27863.25,27864.57,0.72,0.6,0.83,19,Phase1_Absorption,WIN
2294,NQM6.CME@RITHMIC,2026-05-05T06:01:52.076Z,27863.12,LONG,27862.25,27864.12,0.88,1.0,1.14,27,Phase1_Absorption,WIN
2295,ESM6.CME@RITHMIC,2026-05-05T06:01:52.080Z,7244.9,LONG,7244.25,7245.3,0.65,0.4,0.62,30,Phase1_Absorption,WIN
2296,ESM6.CME@RITHMIC,2026-05-05T06:01:52.197Z,7244.15,LONG,7243.5,7244.55,0.65,0.4,0.62,29,Phase1_Absorption,WIN
2297,ESM6.CME@RITHMIC,2026-05-05T06:01:52.209Z,7244.15,LONG,7243.5,7244.55,0.65,0.4,0.62,14,Phase1_Absorption,LOSS
2298,NQM6.CME@RITHMIC,2026-05-05T06:01:52.238Z,27856.67,LONG,27855.5,27858.47,1.17,1.8,1.53,10,Phase1_Absorption,WIN
2299,NQM6.CME@RITHMIC,2026-05-05T06:01:52.254Z,27856.97,SHORT,27858.0,27855.57,1.03,1.4,1.37,9,Phase1_Absorption,TIMEOUT
2300,NQM6.CME@RITHMIC,2026-05-05T06:01:52.259Z,27856.75,SHORT,27858.0,27854.75,1.25,2.0,1.6,22,Phase1_Absorption,WIN
2301,NQM6.CME@RITHMIC,2026-05-05T06:01:52.264Z,27856.47,SHORT,27857.5,27855.07,1.03,1.4,1.37,9,Phase1_Absorption,WIN
2302,NQM6.CME@RITHMIC,2026-05-05T06:01:52.720Z,27849.42,LONG,27848.25,27851.22,1.17,1.8,1.53,20,Phase1_Absorption,WIN
2303,ESM6.CME@RITHMIC,2026-05-05T06:01:53.294Z,7243.85,SHORT,7244.5,7243.45,0.65,0.4,0.62,12,Phase1_Absorption,WIN
2304,NQM6.CME@RITHMIC,2026-05-05T06:01:53.425Z,27856.22,SHORT,27857.25,27854.82,1.03,1.4,1.37,18,Phase1_Absorption,WIN
2305,NQM6.CME@RITHMIC,2026-05-05T06:01:53.439Z,27854.12,LONG,27853.25,27855.12,0.88,1.0,1.14,9,Phase1_Absorption,LOSS
2306,ESM6.CME@RITHMIC,2026-05-05T06:01:53.548Z,7243.35,SHORT,7244.0,7242.95,0.65,0.4,0.62,21,Phase1_Absorption,LOSS
2307,NQM6.CME@RITHMIC,2026-05-05T06:01:53.553Z,27854.67,SHORT,27856.0,27852.47,1.33,2.2,1.66,7,Phase1_Absorption,WIN
2308,ESM6.CME@RITHMIC,2026-05-05T06:01:53.771Z,7243.35,SHORT,7244.0,7242.95,0.65,0.4,0.62,9,Phase1_Absorption,WIN
2309,ESM6.CME@RITHMIC,2026-05-05T06:01:54.375Z,7243.27,SHORT,7244.0,7242.67,0.73,0.6,0.83,17,Phase1_Absorption,LOSS
2310,ESM6.CME@RITHMIC,2026-05-05T06:01:55.364Z,7243.15,LONG,7242.5,7243.55,0.65,0.4,0.62,12,Phase1_Absorption,WIN
2311,NQM6.CME@RITHMIC,2026-05-05T06:01:55.371Z,27852.38,LONG,27850.75,27855.38,1.62,3.0,1.85,19,Phase1_Absorption,WIN
2312,NQM6.CME@RITHMIC,2026-05-05T06:01:55.415Z,27851.17,LONG,27849.25,27854.97,1.92,3.8,1.97,7,Phase1_Absorption,LOSS
2313,ESM6.CME@RITHMIC,2026-05-05T06:01:55.456Z,7242.8,LONG,7242.0,7243.6,0.8,0.8,1.0,26,Phase1_Absorption,WIN
2314,ESM6.CME@RITHMIC,2026-05-05T06:01:57.980Z,7243.35,SHORT,7244.0,7242.95,0.65,0.4,0.62,10,Phase1_Absorption,WIN
2315,NQM6.CME@RITHMIC,2026-05-05T06:02:00.051Z,27853.67,SHORT,27855.0,27851.47,1.33,2.2,1.66,8,Phase1_Absorption,WIN
2316,ESM6.CME@RITHMIC,2026-05-05T06:02:00.097Z,7243.52,SHORT,7244.25,7242.92,0.73,0.6,0.83,29,Phase1_Absorption,LOSS
2317,NQM6.CME@RITHMIC,2026-05-05T06:02:04.286Z,27856.83,SHORT,27858.0,27855.03,1.17,1.8,1.53,25,Phase1_Absorption,WIN
2318,NQM6.CME@RITHMIC,2026-05-05T06:02:06.232Z,27857.65,SHORT,27858.75,27856.05,1.1,1.6,1.45,17,Phase1_Absorption,WIN
2319,ESM6.CME@RITHMIC,2026-05-05T06:02:06.896Z,7243.55,LONG,7242.75,7244.35,0.8,0.8,1.0,11,Phase1_Absorption,TIMEOUT
2320,NQM6.CME@RITHMIC,2026-05-05T06:02:06.916Z,27854.38,LONG,27852.75,27857.38,1.62,3.0,1.85,25,Phase1_Absorption,WIN
2321,NQM6.CME@RITHMIC,2026-05-05T06:02:15.070Z,27854.45,SHORT,27855.25,27853.65,0.8,0.8,1.0,5,Phase1_Absorption,WIN
2322,NQM6.CME@RITHMIC,2026-05-05T06:02:16.656Z,27852.88,LONG,27852.0,27853.88,0.88,1.0,1.14,6,Phase1_Absorption,LOSS
2323,NQM6.CME@RITHMIC,2026-05-05T06:02:16.669Z,27852.53,LONG,27851.5,27853.93,1.03,1.4,1.37,23,Phase1_Absorption,WIN
2324,ESM6.CME@RITHMIC,2026-05-05T06:02:21.895Z,7241.9,LONG,7241.25,7242.3,0.65,0.4,0.62,9,Phase1_Absorption,LOSS
2325,ESM6.CME@RITHMIC,2026-05-05T06:02:24.299Z,7242.6,SHORT,7243.25,7242.2,0.65,0.4,0.62,25,Phase1_Absorption,LOSS
2326,ESM6.CME@RITHMIC,2026-05-05T06:02:24.998Z,7242.77,SHORT,7243.5,7242.17,0.73,0.6,0.83,20,Phase1_Absorption,LOSS
2327,NQM6.CME@RITHMIC,2026-05-05T06:02:25.006Z,27853.2,SHORT,27854.0,27852.4,0.8,0.8,1.0,9,Phase1_Absorption,LOSS
2328,NQM6.CME@RITHMIC,2026-05-05T06:02:25.006Z,27853.6,SHORT,27854.25,27853.2,0.65,0.4,0.62,12,Phase1_Absorption,WIN
2329,NQM6.CME@RITHMIC,2026-05-05T06:02:25.006Z,27854.03,SHORT,27854.75,27853.43,0.72,0.6,0.83,13,Phase1_Absorption,WIN
2330,NQM6.CME@RITHMIC,2026-05-05T06:02:25.007Z,27854.7,SHORT,27855.5,27853.9,0.8,0.8,1.0,20,Phase1_Absorption,WIN
2331,NQM6.CME@RITHMIC,2026-05-05T06:02:25.015Z,27855.1,SHORT,27855.75,27854.7,0.65,0.4,0.62,20,Phase1_Absorption,WIN
2332,NQM6.CME@RITHMIC,2026-05-05T06:02:25.015Z,27855.7,SHORT,27856.5,27854.9,0.8,0.8,1.0,28,Phase1_Absorption,LOSS
2333,ESM6.CME@RITHMIC,2026-05-05T06:02:25.028Z,7244.1,SHORT,7244.75,7243.7,0.65,0.4,0.62,29,Phase1_Absorption,WIN
2334,NQM6.CME@RITHMIC,2026-05-05T06:02:25.035Z,27856.03,SHORT,27856.75,27855.43,0.72,0.6,0.83,24,Phase1_Absorption,LOSS
2335,NQM6.CME@RITHMIC,2026-05-05T06:02:25.036Z,27856.45,SHORT,27857.25,27855.65,0.8,0.8,1.0,20,Phase1_Absorption,WIN
2336,ESM6.CME@RITHMIC,2026-05-05T06:02:25.061Z,7244.15,LONG,7243.5,7244.55,0.65,0.4,0.62,23,Phase1_Absorption,TIMEOUT
2337,ESM6.CME@RITHMIC,2026-05-05T06:02:25.069Z,7244.15,LONG,7243.5,7244.55,0.65,0.4,0.62,19,Phase1_Absorption,LOSS
2338,NQM6.CME@RITHMIC,2026-05-05T06:02:25.094Z,27858.97,SHORT,27860.0,27857.57,1.03,1.4,1.37,23,Phase1_Absorption,WIN
2339,NQM6.CME@RITHMIC,2026-05-05T06:02:29.146Z,27859.88,LONG,27859.0,27860.88,0.88,1.0,1.14,13,Phase1_Absorption,WIN
2340,NQM6.CME@RITHMIC,2026-05-05T06:02:37.337Z,27862.1,SHORT,27863.5,27859.7,1.4,2.4,1.71,18,Phase1_Absorption,LOSS
2341,NQM6.CME@RITHMIC,2026-05-05T06:02:37.341Z,27862.72,SHORT,27863.75,27861.32,1.03,1.4,1.37,25,Phase1_Absorption,LOSS
2342,NQM6.CME@RITHMIC,2026-05-05T06:02:37.636Z,27864.0,SHORT,27865.25,27862.0,1.25,2.0,1.6,16,Phase1_Absorption,LOSS
2343,ESM6.CME@RITHMIC,2026-05-05T06:02:43.797Z,7244.6,SHORT,7245.25,7244.2,0.65,0.4,0.62,7,Phase1_Absorption,LOSS
2344,ESM6.CME@RITHMIC,2026-05-05T06:02:47.756Z,7244.15,LONG,7243.5,7244.55,0.65,0.4,0.62,14,Phase1_Absorption,WIN
2345,ESM6.CME@RITHMIC,2026-05-05T06:02:47.756Z,7243.9,LONG,7243.25,7244.3,0.65,0.4,0.62,6,Phase1_Absorption,WIN
2346,ESM6.CME@RITHMIC,2026-05-05T06:02:47.902Z,7244.1,SHORT,7244.75,7243.7,0.65,0.4,0.62,27,Phase1_Absorption,WIN
2347,ESM6.CME@RITHMIC,2026-05-05T06:02:48.968Z,7243.65,LONG,7243.0,7244.05,0.65,0.4,0.62,23,Phase1_Absorption,LOSS
2348,NQM6.CME@RITHMIC,2026-05-05T06:02:48.982Z,27858.47,LONG,27857.75,27859.07,0.72,0.6,0.83,16,Phase1_Absorption,WIN
2349,NQM6.CME@RITHMIC,2026-05-05T06:02:49.003Z,27857.53,LONG,27856.5,27858.93,1.03,1.4,1.37,23,Phase1_Absorption,LOSS
2350,NQM6.CME@RITHMIC,2026-05-05T06:02:52.481Z,27856.85,LONG,27855.75,27858.45,1.1,1.6,1.45,16,Phase1_Absorption,WIN
2351,ESM6.CME@RITHMIC,2026-05-05T06:02:55.096Z,7242.9,LONG,7242.25,7243.3,0.65,0.4,0.62,9,Phase1_Absorption,TIMEOUT
2352,NQM6.CME@RITHMIC,2026-05-05T06:02:55.618Z,27852.17,LONG,27849.5,27857.97,2.67,5.8,2.17,16,Phase1_Absorption,WIN
2353,ESM6.CME@RITHMIC,2026-05-05T06:02:55.619Z,7242.15,LONG,7241.5,7242.55,0.65,0.4,0.62,19,Phase1_Absorption,LOSS
2354,NQM6.CME@RITHMIC,2026-05-05T06:02:55.621Z,27850.85,LONG,27849.0,27854.45,1.85,3.6,1.95,10,Phase1_Absorption,WIN
2355,ESM6.CME@RITHMIC,2026-05-05T06:02:56.775Z,7242.52,SHORT,7243.25,7241.92,0.73,0.6,0.83,13,Phase1_Absorption,WIN
2356,NQM6.CME@RITHMIC,2026-05-05T06:03:01.391Z,27854.83,SHORT,27856.0,27853.03,1.17,1.8,1.53,7,Phase1_Absorption,LOSS
2357,NQM6.CME@RITHMIC,2026-05-05T06:03:01.972Z,27855.45,SHORT,27856.25,27854.65,0.8,0.8,1.0,23,Phase1_Absorption,WIN
2358,NQM6.CME@RITHMIC,2026-05-05T06:03:06.629Z,27853.83,LONG,27852.5,27856.03,1.33,2.2,1.66,11,Phase1_Absorption,TIMEOUT
2359,ESM6.CME@RITHMIC,2026-05-05T06:03:06.794Z,7242.85,SHORT,7243.5,7242.45,0.65,0.4,0.62,25,Phase1_Absorption,TIMEOUT
2360,ESM6.CME@RITHMIC,2026-05-05T06:03:11.692Z,7242.85,SHORT,7243.5,7242.45,0.65,0.4,0.62,18,Phase1_Absorption,WIN
2361,ESM6.CME@RITHMIC,2026-05-05T06:03:14.094Z,7243.1,SHORT,7243.75,7242.7,0.65,0.4,0.62,11,Phase1_Absorption,TIMEOUT
2362,NQM6.CME@RITHMIC,2026-05-05T06:03:20.023Z,27856.35,LONG,27855.25,27857.95,1.1,1.6,1.45,23,Phase1_Absorption,WIN
2363,NQM6.CME@RITHMIC,2026-05-05T06:03:32.332Z,27855.28,LONG,27854.25,27856.68,1.03,1.4,1.37,6,Phase1_Absorption,LOSS
2364,ESM6.CME@RITHMIC,2026-05-05T06:03:50.668Z,7242.98,LONG,7242.25,7243.58,0.73,0.6,0.83,12,Phase1_Absorption,TIMEOUT
2365,NQM6.CME@RITHMIC,2026-05-05T06:03:58.363Z,27855.65,LONG,27854.25,27858.05,1.4,2.4,1.71,12,Phase1_Absorption,LOSS
2366,NQM6.CME@RITHMIC,2026-05-05T06:04:03.048Z,27853.33,LONG,27852.0,27855.53,1.33,2.2,1.66,6,Phase1_Absorption,WIN
2367,NQM6.CME@RITHMIC,2026-05-05T06:04:03.778Z,27853.25,LONG,27852.0,27855.25,1.25,2.0,1.6,6,Phase1_Absorption,WIN
2368,NQM6.CME@RITHMIC,2026-05-05T06:04:08.634Z,27854.7,SHORT,27855.5,27853.9,0.8,0.8,1.0,8,Phase1_Absorption,WIN
2369,NQM6.CME@RITHMIC,2026-05-05T06:04:28.447Z,27855.35,SHORT,27856.0,27854.95,0.65,0.4,0.62,20,Phase1_Absorption,WIN
2370,ESM6.CME@RITHMIC,2026-05-05T06:04:47.514Z,7242.4,LONG,7241.75,7242.8,0.65,0.4,0.62,8,Phase1_Absorption,WIN
2371,NQM6.CME@RITHMIC,2026-05-05T06:05:07.999Z,27850.83,LONG,27849.5,27853.03,1.33,2.2,1.66,7,Phase1_Absorption,WIN
2372,NQM6.CME@RITHMIC,2026-05-05T06:05:08.000Z,27850.28,LONG,27849.25,27851.68,1.03,1.4,1.37,27,Phase1_Absorption,TIMEOUT
2373,NQM6.CME@RITHMIC,2026-05-05T06:05:08.794Z,27848.85,LONG,27847.75,27850.45,1.1,1.6,1.45,13,Phase1_Absorption,LOSS
2374,NQM6.CME@RITHMIC,2026-05-05T06:05:13.647Z,27850.12,LONG,27849.25,27851.12,0.88,1.0,1.14,14,Phase1_Absorption,TIMEOUT
2375,NQM6.CME@RITHMIC,2026-05-05T06:05:15.651Z,27850.12,LONG,27849.25,27851.12,0.88,1.0,1.14,26,Phase1_Absorption,TIMEOUT
2376,NQM6.CME@RITHMIC,2026-05-05T06:05:25.066Z,27851.3,SHORT,27852.25,27850.1,0.95,1.2,1.26,29,Phase1_Absorption,LOSS
2377,ESM6.CME@RITHMIC,2026-05-05T06:05:32.651Z,7241.9,LONG,7241.25,7242.3,0.65,0.4,0.62,24,Phase1_Absorption,LOSS
2378,NQM6.CME@RITHMIC,2026-05-05T06:05:40.500Z,27847.72,LONG,27846.25,27850.32,1.47,2.6,1.76,27,Phase1_Absorption,WIN
2379,NQM6.CME@RITHMIC,2026-05-05T06:06:00.430Z,27845.2,LONG,27844.25,27846.4,0.95,1.2,1.26,22,Phase1_Absorption,TIMEOUT
2380,ESM6.CME@RITHMIC,2026-05-05T06:06:06.658Z,7241.85,SHORT,7242.5,7241.45,0.65,0.4,0.62,28,Phase1_Absorption,WIN
2381,NQM6.CME@RITHMIC,2026-05-05T06:06:41.651Z,27847.72,LONG,27847.0,27848.32,0.72,0.6,0.83,28,Phase1_Absorption,WIN
2382,NQM6.CME@RITHMIC,2026-05-05T06:06:43.723Z,27847.53,SHORT,27848.25,27846.93,0.72,0.6,0.83,24,Phase1_Absorption,WIN
2383,NQM6.CME@RITHMIC,2026-05-05T06:06:51.117Z,27849.67,SHORT,27851.0,27847.47,1.33,2.2,1.66,22,Phase1_Absorption,LOSS
2384,NQM6.CME@RITHMIC,2026-05-05T06:06:55.821Z,27849.75,SHORT,27851.0,27847.75,1.25,2.0,1.6,7,Phase1_Absorption,TIMEOUT
2385,ESM6.CME@RITHMIC,2026-05-05T06:07:40.628Z,7242.4,LONG,7241.75,7242.8,0.65,0.4,0.62,20,Phase1_Absorption,WIN
2386,NQM6.CME@RITHMIC,2026-05-05T06:07:46.868Z,27847.0,LONG,27845.75,27849.0,1.25,2.0,1.6,29,Phase1_Absorption,WIN
2387,NQM6.CME@RITHMIC,2026-05-05T06:07:54.618Z,27846.05,LONG,27844.5,27848.85,1.55,2.8,1.81,30,Phase1_Absorption,WIN
2388,NQM6.CME@RITHMIC,2026-05-05T06:07:54.619Z,27846.05,LONG,27844.5,27848.85,1.55,2.8,1.81,19,Phase1_Absorption,WIN
2389,NQM6.CME@RITHMIC,2026-05-05T06:07:54.635Z,27847.72,LONG,27847.0,27848.32,0.72,0.6,0.83,22,Phase1_Absorption,WIN
2390,NQM6.CME@RITHMIC,2026-05-05T06:07:59.358Z,27847.03,LONG,27846.0,27848.43,1.03,1.4,1.37,13,Phase1_Absorption,WIN
2391,NQM6.CME@RITHMIC,2026-05-05T06:08:04.161Z,27844.58,LONG,27843.25,27846.78,1.33,2.2,1.66,30,Phase1_Absorption,LOSS
2392,NQM6.CME@RITHMIC,2026-05-05T06:08:50.977Z,27847.47,SHORT,27848.5,27846.07,1.03,1.4,1.37,7,Phase1_Absorption,WIN
2393,NQM6.CME@RITHMIC,2026-05-05T06:09:17.878Z,27845.1,LONG,27844.0,27846.7,1.1,1.6,1.45,28,Phase1_Absorption,LOSS
2394,NQM6.CME@RITHMIC,2026-05-05T06:09:56.806Z,27842.53,LONG,27841.5,27843.93,1.03,1.4,1.37,23,Phase1_Absorption,LOSS
2395,NQM6.CME@RITHMIC,2026-05-05T06:10:02.023Z,27840.53,LONG,27839.5,27841.93,1.03,1.4,1.37,21,Phase1_Absorption,WIN
2396,NQM6.CME@RITHMIC,2026-05-05T06:10:08.169Z,27843.17,SHORT,27844.5,27840.97,1.33,2.2,1.66,14,Phase1_Absorption,WIN
2397,NQM6.CME@RITHMIC,2026-05-05T06:10:08.169Z,27844.38,SHORT,27845.25,27843.38,0.88,1.0,1.14,27,Phase1_Absorption,LOSS
2398,NQM6.CME@RITHMIC,2026-05-05T06:10:08.171Z,27844.7,SHORT,27845.5,27843.9,0.8,0.8,1.0,10,Phase1_Absorption,TIMEOUT
2399,NQM6.CME@RITHMIC,2026-05-05T06:10:08.172Z,27845.35,SHORT,27846.0,27844.95,0.65,0.4,0.62,19,Phase1_Absorption,WIN
